año;rol_establecimiento;id_vu;nombre_establecimiento;razon_social;rut;ciiu4;id_ciiu4;ciiu6;id_ciiu6;latitud;longitud;id_comuna;comuna;provincia;id_region;region;rubro_vu;entrada_salida;cantidad_toneladas;tratamiento_nivel_3;id_tratamiento;tratamiento_nivel_1;id_tratamiento_nivel_1;capitulo_ler;subcapitulo_ler;nombre_ler;id_vu_trazabilidad;nombre_establecimiento_trazabilidad;razon_social_trazabilidad;rut_razon_social_trazabilidad;comuna_trazabilidad;id_comuna_trazabilidad;region_trazabilidad
2023;I.R.A.R;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,38152274;-70,77543759;13124;Pudahuel;Santiago;13;Metropolitana de Santiago;Gestores de residuos;2;10,98;Reciclaje de vidrio;19;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 02 | Vidrio;1967;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA;93372000-4;Cerrillos;13102;Metropolitana de Santiago
2023;I.R.A.R;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,38152274;-70,77543759;13124;Pudahuel;Santiago;13;Metropolitana de Santiago;Gestores de residuos;2;20,96;Relleno sanitario;11;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 01 | Mezclas de residuos municipales;97614;RELLENO SANITARIO SANTA MARTA;CONSORCIO SANTA MARTA S A;96828810-5;Talagante;13601;Metropolitana de Santiago
2023;I.R.A.R;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,38152274;-70,77543759;13124;Pudahuel;Santiago;13;Metropolitana de Santiago;Gestores de residuos;2;23,77;Reciclaje de plásticos;18;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;;SOUTHERN STATIONERY SPA;SOUTHERN STATIONERY SPA;76534550-2;San Bernardo;13401;Metropolitana de Santiago
2023;I.R.A.R;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,38152274;-70,77543759;13124;Pudahuel;Santiago;13;Metropolitana de Santiago;Gestores de residuos;2;25,976;Reciclaje de metales;20;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 40 | Metales;5467254;METALES Y ALUMINIOS SA RENCA;METALES Y ALUMINIOS S.A.;76047913-6;Renca;13128;Metropolitana de Santiago
2023;I.R.A.R;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,38152274;-70,77543759;13124;Pudahuel;Santiago;13;Metropolitana de Santiago;Gestores de residuos;2;54,44;Relleno sanitario;11;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 01 | Mezclas de residuos municipales;5457683;PLANTA DE TRATAMIENTO INTEGRAL DE RESIDUOS CERROS LA LEONA;GESTION ECOLOGICA DE RESIDUOS S A;96722440-5;Tiltil;13303;Metropolitana de Santiago
2023;I.R.A.R;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,38152274;-70,77543759;13124;Pudahuel;Santiago;13;Metropolitana de Santiago;Gestores de residuos;2;66,32;Compostaje;27;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 38 | Madera distinta de la especificada en el código 20 01 37;5453558;RECICLAJES INDUSTRIALES SA;RECICLAJES INDUSTRIALES S A;96834290-8;Pudahuel;13124;Metropolitana de Santiago
2023;I.R.A.R;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,38152274;-70,77543759;13124;Pudahuel;Santiago;13;Metropolitana de Santiago;Gestores de residuos;2;124,829;Relleno sanitario;11;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 01 | Mezclas de residuos municipales;7803;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S.A.;96754450-7;Tiltil;13303;Metropolitana de Santiago
2023;I.R.A.R;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,38152274;-70,77543759;13124;Pudahuel;Santiago;13;Metropolitana de Santiago;Gestores de residuos;2;164,772;Reciclaje de papel, cartón y productos de papel;16;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 01 | Papel y cartón;5461524;RECUPAC SUCURSAL HUECHURABA;RECUPAC S.A.;96588400-9;Huechuraba;13107;Metropolitana de Santiago
2023;I.R.A.R;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,38152274;-70,77543759;13124;Pudahuel;Santiago;13;Metropolitana de Santiago;Gestores de residuos;2;177,76;Reciclaje de metales;20;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 40 | Metales;4989;PLANTA COLINA;ACEROS AZA S.A.;92176000-0;Colina;13301;Metropolitana de Santiago
2023;I.R.A.R;105675;RECYCLA CHILE SA;RECYCLA CHILE S A;99523500-5;Recuperación de materiales;E3830;Recuperación y reciclamiento de otros desperdicios y desechos n.c.p.;E383009;-33,38152274;-70,77543759;13124;Pudahuel;Santiago;13;Metropolitana de Santiago;Gestores de residuos;2;343,633;Reciclaje de Aparatos eléctricos y electrónicos;76;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 36 | Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35;;;;-;;;
2023;I.R.A.R;5482803;Recynor SPA;RECYNOR SPA;76738813-6;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-20,29290424;-70,12335574;1101;Iquique;Iquique;1;Tarapacá;Gestores de residuos;1;0,002;Pretratamiento de Vidrio;37;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 02 | Vidrio;5482803;Recynor SPA;RECYNOR SPA;76738813-6;Iquique;1101;Tarapacá
2023;I.R.A.R;5482803;Recynor SPA;RECYNOR SPA;76738813-6;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-20,29290424;-70,12335574;1101;Iquique;Iquique;1;Tarapacá;Gestores de residuos;1;0,016;Pretratamiento de plásticos;45;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 40 | Metales;5482803;Recynor SPA;RECYNOR SPA;76738813-6;Iquique;1101;Tarapacá
2023;I.R.A.R;5482803;Recynor SPA;RECYNOR SPA;76738813-6;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-20,29290424;-70,12335574;1101;Iquique;Iquique;1;Tarapacá;Gestores de residuos;1;0,028;Pretratamiento de Vidrio;37;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 99 | Residuos municipales no especificados en otra categoría;5482803;Recynor SPA;RECYNOR SPA;76738813-6;Iquique;1101;Tarapacá
2023;I.R.A.R;5482803;Recynor SPA;RECYNOR SPA;76738813-6;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-20,29290424;-70,12335574;1101;Iquique;Iquique;1;Tarapacá;Gestores de residuos;1;0,047;Reciclaje de papel, cartón y productos de papel;16;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 01 | Papel y cartón;5482803;Recynor SPA;RECYNOR SPA;76738813-6;Iquique;1101;Tarapacá
2023;I.R.A.R;5482803;Recynor SPA;RECYNOR SPA;76738813-6;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-20,29290424;-70,12335574;1101;Iquique;Iquique;1;Tarapacá;Gestores de residuos;1;0,066;Pretratamiento de papel, cartón y productos de papel;36;Recolección;5;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);15 01 05 | Envases compuestos;5482803;Recynor SPA;RECYNOR SPA;76738813-6;Iquique;1101;Tarapacá
2023;I.R.A.R;5482803;Recynor SPA;RECYNOR SPA;76738813-6;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-20,29290424;-70,12335574;1101;Iquique;Iquique;1;Tarapacá;Gestores de residuos;1;0,104;Pretratamiento de Metales;44;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 40 | Metales;5482803;Recynor SPA;RECYNOR SPA;76738813-6;Iquique;1101;Tarapacá
2023;I.R.A.R;5482803;Recynor SPA;RECYNOR SPA;76738813-6;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-20,29290424;-70,12335574;1101;Iquique;Iquique;1;Tarapacá;Gestores de residuos;1;0,171;Pretratamiento de papel, cartón y productos de papel;36;Recolección;5;03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón;01 | Residuos de la transformación de la madera y de la producción de tableros y muebles;03 01 05 | Serrín, virutas, recortes, madera, tableros de partículas y chapas distintos de los mencionados en el código 03 01 04;5482803;Recynor SPA;RECYNOR SPA;76738813-6;Iquique;1101;Tarapacá
2023;I.R.A.R;5482803;Recynor SPA;RECYNOR SPA;76738813-6;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-20,29290424;-70,12335574;1101;Iquique;Iquique;1;Tarapacá;Gestores de residuos;1;0,2;Pretratamiento de papel, cartón y productos de papel;36;Recolección;5;03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón;03 | Residuos de la producción y transformación de pasta de papel, papel y cartón;03 03 08 | Residuos procedentes de la clasificación de papel y cartón destinados al reciclado;5482803;Recynor SPA;RECYNOR SPA;76738813-6;Iquique;1101;Tarapacá
2023;I.R.A.R;5482803;Recynor SPA;RECYNOR SPA;76738813-6;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-20,29290424;-70,12335574;1101;Iquique;Iquique;1;Tarapacá;Gestores de residuos;1;0,291;Reciclaje de plásticos;18;Valorización;2;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);15 01 02 | Envases de plástico;5482803;Recynor SPA;RECYNOR SPA;76738813-6;Iquique;1101;Tarapacá
2023;I.R.A.R;5482803;Recynor SPA;RECYNOR SPA;76738813-6;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-20,29290424;-70,12335574;1101;Iquique;Iquique;1;Tarapacá;Gestores de residuos;1;0,298;Pretratamiento de Metales;44;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 99 | Residuos municipales no especificados en otra categoría;5482803;Recynor SPA;RECYNOR SPA;76738813-6;Iquique;1101;Tarapacá
2023;I.R.A.R;5482803;Recynor SPA;RECYNOR SPA;76738813-6;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-20,29290424;-70,12335574;1101;Iquique;Iquique;1;Tarapacá;Gestores de residuos;1;1,24;Reciclaje de papel, cartón y productos de papel;16;Valorización;2;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);15 01 01 | Envases de papel y cartón;5482803;Recynor SPA;RECYNOR SPA;76738813-6;Iquique;1101;Tarapacá
2023;I.R.A.R;5482803;Recynor SPA;RECYNOR SPA;76738813-6;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-20,29290424;-70,12335574;1101;Iquique;Iquique;1;Tarapacá;Gestores de residuos;1;2,27;Pretratamiento de Metales;44;Recolección;5;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);15 01 04 | Envases metálicos;5482803;Recynor SPA;RECYNOR SPA;76738813-6;Iquique;1101;Tarapacá
2023;I.R.A.R;5482803;Recynor SPA;RECYNOR SPA;76738813-6;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-20,29290424;-70,12335574;1101;Iquique;Iquique;1;Tarapacá;Gestores de residuos;1;3,078;Pretratamiento de plásticos;45;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;5482803;Recynor SPA;RECYNOR SPA;76738813-6;Iquique;1101;Tarapacá
2023;I.R.A.R;5482803;Recynor SPA;RECYNOR SPA;76738813-6;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-20,29290424;-70,12335574;1101;Iquique;Iquique;1;Tarapacá;Gestores de residuos;1;3,333;Pretratamiento de plásticos;45;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 99 | Residuos municipales no especificados en otra categoría;5482803;Recynor SPA;RECYNOR SPA;76738813-6;Iquique;1101;Tarapacá
2023;I.R.A.R;5482803;Recynor SPA;RECYNOR SPA;76738813-6;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-20,29290424;-70,12335574;1101;Iquique;Iquique;1;Tarapacá;Gestores de residuos;1;4,594;Pretratamiento de plásticos;45;Recolección;5;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);15 01 02 | Envases de plástico;5482803;Recynor SPA;RECYNOR SPA;76738813-6;Iquique;1101;Tarapacá
2023;I.R.A.R;5482803;Recynor SPA;RECYNOR SPA;76738813-6;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-20,29290424;-70,12335574;1101;Iquique;Iquique;1;Tarapacá;Gestores de residuos;1;9,39;Pretratamiento de caucho y goma;61;Recolección;5;16 | Residuos no especificados en otro capítulo de la lista;01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08);16 01 03 | Neumáticos fuera de uso;5482803;Recynor SPA;RECYNOR SPA;76738813-6;Iquique;1101;Tarapacá
2023;I.R.A.R;5482803;Recynor SPA;RECYNOR SPA;76738813-6;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-20,29290424;-70,12335574;1101;Iquique;Iquique;1;Tarapacá;Gestores de residuos;1;14,596;Pretratamiento de papel, cartón y productos de papel;36;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 99 | Residuos municipales no especificados en otra categoría;5482803;Recynor SPA;RECYNOR SPA;76738813-6;Iquique;1101;Tarapacá
2023;I.R.A.R;5482803;Recynor SPA;RECYNOR SPA;76738813-6;Recuperación de materiales;E3830;Recuperación y reciclamiento de papel;E383002;-20,29290424;-70,12335574;1101;Iquique;Iquique;1;Tarapacá;Gestores de residuos;1;39,565;Pretratamiento de papel, cartón y productos de papel;36;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 01 | Papel y cartón;5482803;Recynor SPA;RECYNOR SPA;76738813-6;Iquique;1101;Tarapacá
